34.0,10.0,-1
34.0,10.0,-1
34.0,10.0,-1
34.0,10.0,-1
33.0,10.0,-1
34.0,10.0,-1
33.0,10.0,-1
34.0,10.0,-1
33.0,10.0,-1
34.0,10.0,-1
33.0,10.0,-1
34.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
34.0,10.0,-1
34.0,10.0,-1
34.0,10.0,-1
33.0,10.0,-1
34.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
32.0,10.0,-1
32.0,10.0,-1
32.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
33.0,10.0,-1
34.0,11.0,-1
33.0,11.0,-1
33.0,11.0,-1
32.0,11.0,-1
32.0,11.0,-1
31.0,11.0,-1
32.0,12.0,0
32.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
31.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
30.0,12.0,-1
31.0,13.0,0
30.0,12.0,-1
31.0,13.0,0
31.0,13.0,0
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
31.0,13.0,-1
30.0,13.0,-1
